mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax,mRCmin(40),mRCmax(40),mRCmin(80),mRCmax(80),mRCmin(110),mRCmax(110)
92.9359,91.827,76.1189,119.534,110.179,45.8064,97.8347,117.093,-1,-1,-1,-1
87.9114,92.2288,65.9407,99.7927,92.857,38.349,-1,-1,-1,-1,-1,-1
94.6305,89.7029,70.6282,110.267,101.355,41.2224,96.4727,105.072,-1,-1,-1,-1
87.8904,90.9698,27.9997,42.2671,39.2993,16.1041,-1,-1,-1,-1,-1,-1
87.8105,91.4114,78.9426,118.693,110.464,45.208,99.6433,116.568,-1,-1,-1,-1
91.6629,89.6511,69.8517,106.611,98.5325,39.8255,-1,-1,-1,-1,-1,-1
91.3666,91.0629,51.4982,79.2545,73.2869,30.0715,-1,-1,-1,-1,-1,-1
91.0878,91.1074,49.5992,76.1983,70.4971,28.9259,-1,-1,-1,-1,-1,-1
88.1719,95.1566,20.6143,31.9408,29.7074,12.6641,-1,-1,-1,-1,-1,-1
97.9822,91.9808,47.073,76.9988,70.3116,29.5193,-1,-1,-1,-1,-1,-1
88.5577,86.9271,76.4719,113.512,105.325,41.5558,100.064,109.18,-1,-1,-1,-1
97.5866,91.7109,68.4456,111.309,101.723,42.5473,93.9378,107.006,-1,-1,-1,-1
84.8278,89.6598,19.4081,28.7685,26.8524,10.9121,-1,-1,-1,-1,-1,-1
90.1518,92.1701,73.6265,113.218,104.927,43.4807,96.2773,110.314,-1,-1,-1,-1
86.7754,85.087,71.3852,105.058,97.5853,38.1631,-1,-1,-1,-1,-1,-1
91.5063,90.3845,67.2316,103.052,95.2688,38.8104,-1,-1,-1,-1,-1,-1
91.0093,92.847,76.416,118.893,110.013,45.9982,97.6683,116.769,-1,-1,-1,-1
80.301,90.0223,76.0147,107.895,101.676,40.4706,99.2769,103.656,-1,-1,-1,-1
91.0156,92.1816,77.2749,119.824,110.85,46.08,98.4009,117.669,-1,-1,-1,-1
91.3557,91.0085,56.8059,87.3802,80.8024,33.1348,-1,-1,-1,-1,-1,-1
89.8374,89.3756,26.6118,40.2931,37.33,15.0886,-1,-1,-1,-1,-1,-1
89.3295,93.421,72.8139,112.33,104.259,43.725,95.2965,109.703,-1,-1,-1,-1
94.0163,89.8868,45.939,71.4864,65.783,26.7778,-1,-1,-1,-1,-1,-1
93.6173,90.2489,66.0894,102.819,94.6834,38.6675,-1,-1,-1,-1,-1,-1
86.1767,94.3654,61.7627,95.6142,89.041,38.15,-1,-1,-1,-1,-1,-1
90.9334,92.9077,60.0754,93.4823,86.5094,36.1963,-1,-1,-1,-1,-1,-1
76.5845,88.9429,31.2809,45.7697,43.0802,17.9536,-1,-1,-1,-1,-1,-1
93.3964,85.5584,70.9948,106.487,98.1453,37.9821,-1,-1,-1,-1,-1,-1
91.0111,88.7983,37.7138,56.9377,52.6873,21.0674,-1,-1,-1,-1,-1,-1
90.4898,98.9684,48.1751,78.4776,72.686,32.3621,-1,-1,-1,-1,-1,-1
102.138,106.529,59.0393,119.508,108.145,53.0467,83.2912,118.43,-1,-1,-1,-1
93.0668,88.2022,77.2174,117.794,108.599,43.2993,100.021,114.166,-1,-1,-1,-1
92.3342,88.4745,78.9042,119.973,110.753,44.233,100.828,116.846,-1,-1,-1,-1
90.5822,88.8729,75.9959,115.206,106.596,42.8821,98.8576,111.691,-1,-1,-1,-1
90.2342,91.0265,73.9879,112.884,104.601,42.8142,97.0184,109.564,-1,-1,-1,-1
94.5742,92.3363,71.1866,113.479,104.302,43.6613,94.9063,110.172,-1,-1,-1,-1
90.1245,92.4092,77.7413,119.736,110.973,46.1029,98.6314,117.69,-1,-1,-1,-1
87.8919,93.8283,78.3395,119.928,111.597,46.886,98.5238,118.339,-1,-1,-1,-1
91.7807,89.3164,67.3682,102.656,94.8577,38.2055,-1,-1,-1,-1,-1,-1
93.9433,91.3734,74.6571,117.482,108.114,44.7307,97.1927,114.583,-1,-1,-1,-1
90.6285,89.8286,65.2264,99.0241,91.6826,37.0888,-1,-1,-1,-1,-1,-1
88.4445,93.4415,26.1974,40.47,37.5877,15.8472,-1,-1,-1,-1,-1,-1
91.6342,90.9939,39.6296,61.3145,56.6428,23.3114,-1,-1,-1,-1,-1,-1
90.1674,106.204,68.7748,119.627,110.863,52.937,89.2834,119.185,-1,-1,-1,-1
87.1403,92.2178,49.913,75.1741,70.0377,28.902,-1,-1,-1,-1,-1,-1
78.4214,92.4798,62.0072,88.3177,83.4699,34.0317,-1,-1,-1,-1,-1,-1
90.4068,86.9044,27.6376,41.0048,37.9884,14.8495,-1,-1,-1,-1,-1,-1
92.8294,88.1987,77.4213,117.9,108.743,43.3355,100.131,114.316,-1,-1,-1,-1
90.8698,92.553,75.1179,116.479,107.807,44.9185,96.9641,114.049,-1,-1,-1,-1
91.43,92.6935,51.7463,80.6729,74.5896,31.1577,-1,-1,-1,-1,-1,-1
89.6208,90.3869,77.7158,117.502,109.002,44.2525,99.3079,114.822,-1,-1,-1,-1
92.2816,92.5352,22.1868,35.0481,32.3242,13.5846,-1,-1,-1,-1,-1,-1
96.7413,90.1538,72.401,115.362,105.615,43.3512,96.5414,111.49,-1,-1,-1,-1
90.451,91.4146,77.0724,118.115,109.406,44.9894,98.5506,115.667,-1,-1,-1,-1
91.6803,91.1279,77.7146,119.963,110.863,45.5553,99.0805,117.531,-1,-1,-1,-1
87.7742,81.8586,82.9392,117.208,109.121,39.989,-1,-1,-1,-1,-1,-1
86.9043,91.872,55.8673,83.7368,78.0544,32.0544,-1,-1,-1,-1,-1,-1
90.3946,90.5114,68.6511,104.866,97.0973,39.661,-1,-1,-1,-1,-1,-1
93.5965,91.4091,49.0958,78.2991,71.9648,30.139,-1,-1,-1,-1,-1,-1
93.2898,90.7868,58.3807,90.9899,83.8378,34.4245,-1,-1,-1,-1,-1,-1
85.7733,91.5851,66.0294,100.05,93.2124,38.8154,-1,-1,-1,-1,-1,-1
78.1971,92.4575,30.1737,44.1929,41.6428,17.4937,-1,-1,-1,-1,-1,-1
105.802,90.5173,69.0233,119.753,107.707,45.2586,94.4052,115.727,-1,-1,-1,-1
96.917,92.6735,26.4363,43.1306,39.4614,16.6624,-1,-1,-1,-1,-1,-1
91.8471,91.5347,77.3904,119.966,110.834,45.7553,98.7455,117.603,-1,-1,-1,-1
92.1973,90.4163,72.2018,111.379,102.823,41.9917,96.5132,107.255,-1,-1,-1,-1
97.7562,121.482,32.4514,79.7611,72.8448,40.3732,70.1465,75.048,-1,-1,-1,-1
92.349,90.1672,66.8208,102.899,94.98,38.6603,-1,-1,-1,-1,-1,-1
91.7469,88.4839,76.7175,116.167,107.354,42.8327,99.6471,112.476,-1,-1,-1,-1
85.7011,91.0697,69.8388,103.252,96.445,39.1798,-1,-1,-1,-1,-1,-1
92.9482,85.3725,56.8576,84.9097,78.3224,30.219,-1,-1,-1,-1,-1,-1
91.1778,92.1319,75.8041,117.441,108.636,45.0836,97.5367,115,-1,-1,-1,-1
91.8254,92.7185,18.1401,28.3727,26.2141,10.9611,-1,-1,-1,-1,-1,-1
92.2142,95.1232,46.6563,74.8218,69.0601,29.701,-1,-1,-1,-1,-1,-1
93.9323,89.6222,37.2929,57.8754,53.2672,21.6157,-1,-1,-1,-1,-1,-1
93.284,89.5507,77.1228,119.039,109.693,44.4224,99.3523,115.963,-1,-1,-1,-1
92.7144,92.3352,38.7401,60.8363,56.1137,23.4056,-1,-1,-1,-1,-1,-1
89.0485,90.5768,73.4978,110.905,102.979,41.8805,97.1022,107.11,-1,-1,-1,-1
89.5031,91.568,78.2524,119.225,110.624,45.4882,99.2084,117.024,-1,-1,-1,-1
90.9094,97.9798,73.1908,118.905,110.02,48.6087,94.0756,117.613,-1,-1,-1,-1
83.8276,91.2759,58.2361,85.1556,79.7924,32.3861,-1,-1,-1,-1,-1,-1
90.6185,90.5211,32.1013,48.9333,45.3113,18.4562,-1,-1,-1,-1,-1,-1
90.1087,88.6233,76.7915,115.061,106.646,42.489,99.6494,111.382,-1,-1,-1,-1
80.7323,91.1994,73.0745,104.738,98.6348,39.8028,-1,-1,-1,-1,-1,-1
109.237,91.6539,40.6414,74.9902,66.8637,28.864,-1,-1,-1,-1,-1,-1
91.3599,84.552,75.1428,110.416,102.145,38.9153,-1,-1,-1,-1,-1,-1
90.4622,84.4425,80.2114,117.243,108.611,41.3085,103.812,112.262,-1,-1,-1,-1
90.2777,90.5427,66.8706,102.078,94.5371,38.6192,-1,-1,-1,-1,-1,-1
91.8058,90.4043,76.5338,117.617,108.671,44.3133,98.6373,114.726,-1,-1,-1,-1
92.3681,100.936,71.0892,119.944,110.705,50.4448,92.0507,118.948,-1,-1,-1,-1
90.6393,88.9611,77.9282,118.201,109.363,44.024,99.8629,115.203,-1,-1,-1,-1
88.7331,90.8888,3.58577,5.40185,5.0202,2.0457,-1,-1,-1,-1,-1,-1
90.1488,88.6355,78.6833,117.939,109.305,43.5576,100.612,114.795,-1,-1,-1,-1
91.9597,90.252,55.0924,84.6458,78.1877,31.8319,-1,-1,-1,-1,-1,-1
93.7701,89.8456,77.0102,119.724,110.205,44.8652,99.1426,116.769,-1,-1,-1,-1
91.6914,90.6466,66.4746,102.253,94.495,38.6266,-1,-1,-1,-1,-1,-1
88.6294,90.448,49.1892,73.8826,68.6603,27.8439,-1,-1,-1,-1,-1,-1
87.7886,90.123,71.6447,106.745,99.3475,40.0841,98.2879,100.329,-1,-1,-1,-1
77.2443,124.788,62.6169,117.654,111.32,61.5238,81.5258,117.654,-1,-1,-1,-1
87.1257,90.0323,39.5119,58.6514,54.6405,22.0283,-1,-1,-1,-1,-1,-1
92.6955,116.363,54.448,110.861,102.259,53.7513,78.0565,110.645,-1,-1,-1,-1
96.5603,101.993,46.452,82.6912,75.7033,35.1416,-1,-1,-1,-1,-1,-1
92.3166,89.8163,61.8718,95.0053,87.7003,35.5566,-1,-1,-1,-1,-1,-1
91.5226,108.712,65.3948,118.621,109.657,53.7319,86.5556,118.251,-1,-1,-1,-1
92.2708,90.3859,59.4081,91.5814,84.5452,34.4913,-1,-1,-1,-1,-1,-1
91.9427,91.0003,76.5292,118.233,109.214,44.8305,98.4078,115.549,-1,-1,-1,-1
92.1157,76.9478,60.3906,84.9142,78.5677,27.2794,-1,-1,-1,-1,-1,-1
90.4349,85.503,40.152,59.3093,54.9115,21.2221,-1,-1,-1,-1,-1,-1
77.5674,88.5751,28.5492,45.9665,42.7789,19.2066,-1,-1,-1,-1,-1,-1
90.7712,94.7857,60.676,95.6702,88.5637,37.784,-1,-1,-1,-1,-1,-1
90.4254,91.4458,72.5571,111.53,103.274,42.5888,96.0212,108.089,-1,-1,-1,-1
91.9364,87.3043,64.7352,97.3266,89.9194,35.411,-1,-1,-1,-1,-1,-1
91.7243,91.1024,18.7419,28.9289,26.7331,10.9813,-1,-1,-1,-1,-1,-1
91.5604,92.2927,51.2977,79.8061,73.7703,30.6897,-1,-1,-1,-1,-1,-1
88.7472,91.6524,43.005,65.638,60.9365,25.1931,-1,-1,-1,-1,-1,-1
89.8126,88.7488,62.4242,93.4241,86.6369,34.5473,-1,-1,-1,-1,-1,-1
93.3983,91.8864,72.7356,114.434,105.415,43.813,95.9194,111.288,-1,-1,-1,-1
90.3456,91.5922,78.1985,119.93,111.105,45.7765,99.1905,117.725,-1,-1,-1,-1
86.4052,93.0942,55.0503,83.8365,78.1164,32.7932,-1,-1,-1,-1,-1,-1
92.1085,93.2998,64.1822,101.081,93.3404,39.2967,-1,-1,-1,-1,-1,-1
89.8111,90.6369,44.0049,66.743,61.8937,25.2057,-1,-1,-1,-1,-1,-1
89.8406,89.6811,59.0343,89.1167,82.6173,33.3498,-1,-1,-1,-1,-1,-1
87.8598,92.7092,62.5496,97.414,90.3832,38.3427,-1,-1,-1,-1,-1,-1
91.6367,99.2379,68.0202,112.353,103.827,46.4917,90.4658,110.694,-1,-1,-1,-1
86.7401,91.7582,10.5589,16.3939,15.2193,6.44708,-1,-1,-1,-1,-1,-1
90.7223,89.2308,58.1922,88.6784,82.0127,33.181,-1,-1,-1,-1,-1,-1
91.0173,91.3281,74.9429,115.602,106.928,44.0844,97.2712,112.776,-1,-1,-1,-1
91.2489,88.5276,58.1892,87.8429,81.2489,32.4068,-1,-1,-1,-1,-1,-1
93.105,90.2998,61.1774,94.853,87.4296,35.6938,-1,-1,-1,-1,-1,-1
82.0635,90.6995,6.80155,9.79612,9.20627,3.7021,-1,-1,-1,-1,-1,-1
90.6455,85.9223,60.2028,88.9151,82.3392,31.8529,-1,-1,-1,-1,-1,-1
92.558,88.9786,54.4597,83.2485,76.8172,30.8673,-1,-1,-1,-1,-1,-1
91.2414,91.3522,77.1824,118.929,109.999,45.2686,98.6609,116.478,-1,-1,-1,-1
89.7166,91.3733,67.7789,104.263,96.5927,39.9756,-1,-1,-1,-1,-1,-1
91.772,103.226,38.932,66.7866,61.7114,28.7283,-1,-1,-1,-1,-1,-1
93.1767,91.7204,33.2029,52.077,47.9931,19.9026,-1,-1,-1,-1,-1,-1
91.1603,88.8822,35.6633,54.0011,49.9478,20.0198,-1,-1,-1,-1,-1,-1
90.2209,91.631,46.5629,71.3512,66.1178,27.2416,-1,-1,-1,-1,-1,-1
98.9864,91.2052,27.6246,45.2679,41.2601,17.2118,-1,-1,-1,-1,-1,-1
93.6376,91.635,76.2252,119.911,110.411,45.785,98.0303,117.384,-1,-1,-1,-1
91.4859,90.2601,71.9714,110.199,101.88,41.445,96.6975,105.703,-1,-1,-1,-1
89.3136,89.6798,71.2466,106.95,99.2695,39.9652,-1,-1,-1,-1,-1,-1
90.0259,83.7066,75.5209,109.476,101.511,38.2125,-1,-1,-1,-1,-1,-1
72.0871,90.8619,61.1491,83.2883,79.4427,31.5324,-1,-1,-1,-1,-1,-1
91.1797,91.6037,75.3068,116.229,107.512,44.3692,97.4386,113.516,-1,-1,-1,-1
93.7344,96.3259,21.216,34.7437,31.9845,13.9447,-1,-1,-1,-1,-1,-1
67.407,89.5698,70.9724,93.8248,90.0482,35.0161,-1,-1,-1,-1,-1,-1
91.1453,93.5619,43.193,67.6462,62.5782,26.3713,-1,-1,-1,-1,-1,-1
113.21,92.5628,49.8151,96.4307,85.3447,37.3297,-1,-1,-1,-1,-1,-1
89.6307,87.8135,49.8499,74.0335,68.6789,27.0888,-1,-1,-1,-1,-1,-1
90.9278,93.9709,48.8325,76.594,70.8841,29.99,-1,-1,-1,-1,-1,-1
92.9386,88.6521,78.1979,119.581,110.269,44.1806,100.347,116.383,-1,-1,-1,-1
92.5529,91.3218,73.7027,115.82,106.734,44.3733,96.4128,112.92,-1,-1,-1,-1
91.215,90.8276,71.9031,110.338,102.058,41.7573,96.2651,106.196,-1,-1,-1,-1
90.1573,96.2071,57.0522,90.5451,83.9136,36.2962,-1,-1,-1,-1,-1,-1
87.6469,87.4994,80.7591,118.123,109.964,43.0653,102.278,114.953,-1,-1,-1,-1
93.4233,93.606,67.4409,107.672,99.1742,42.0085,92.7072,103.668,-1,-1,-1,-1
91.3594,89.7391,49.7831,75.8624,70.1526,28.3666,-1,-1,-1,-1,-1,-1
90.9735,93.463,67.6412,105.716,97.8269,41.1722,93.2374,101.275,-1,-1,-1,-1
92.0179,91.6174,76.0322,118.088,109.064,45.0791,97.8802,115.522,-1,-1,-1,-1
91.0734,90.3808,54.5027,83.2722,77.0453,31.362,-1,-1,-1,-1,-1,-1
91.2489,86.2537,59.1316,87.8363,81.2579,31.5748,-1,-1,-1,-1,-1,-1
94.0481,89.9612,45.9608,71.5794,65.8643,26.8346,-1,-1,-1,-1,-1,-1
89.5873,90.9395,73.4782,111.649,103.563,42.3463,96.8112,108.129,-1,-1,-1,-1
92.5695,92.3984,73.2018,114.882,105.994,44.232,95.9432,112.033,-1,-1,-1,-1
93.5295,114.036,37.7501,75.1961,69.2511,35.7295,nan,75.1961,-1,-1,-1,-1
91.7937,74.0234,75.8485,104.628,96.9387,32.3594,-1,-1,-1,-1,-1,-1
98.1923,92.4044,66.9456,110.127,100.517,42.4131,92.9174,105.717,-1,-1,-1,-1
90.219,91.9312,75.1482,115.41,106.946,44.2075,97.2101,112.767,-1,-1,-1,-1
91.2265,86.9435,24.12,35.9945,33.2982,13.0416,-1,-1,-1,-1,-1,-1
88.7635,93.0407,77.0748,118.099,109.721,45.7934,97.9479,116.145,-1,-1,-1,-1
87.1477,93.602,71.8403,115.182,106.689,46.6236,93.4302,113.527,-1,-1,-1,-1
91.0649,89.774,65.477,99.5903,92.144,37.2531,-1,-1,-1,-1,-1,-1
110.333,94.0363,62.8609,119.619,106.475,46.9774,89.5236,115.956,-1,-1,-1,-1
92.3311,92.5886,14.2374,22.334,20.6154,8.61614,-1,-1,-1,-1,-1,-1
83.3389,89.7106,80.0302,115.567,108.368,43.221,100.801,113.094,-1,-1,-1,-1
92.1127,80.2105,78.0559,112.006,103.556,37.4799,-1,-1,-1,-1,-1,-1
89.9175,90.0558,75.5448,114.191,105.874,42.8482,98.2799,110.85,-1,-1,-1,-1
91.2539,94.1003,63.9524,100.673,93.1122,39.4728,-1,-1,-1,-1,-1,-1
90.3797,97.3608,74.099,118.946,110.19,48.2528,94.8458,117.606,-1,-1,-1,-1
91.2258,100.815,71.9266,119.923,110.921,50.3749,92.5978,118.985,-1,-1,-1,-1
96.5163,91.3547,73.2708,117.719,107.805,44.8193,96.4283,114.577,-1,-1,-1,-1
91.4044,89.0061,62.2419,94.3733,87.2654,35.0009,-1,-1,-1,-1,-1,-1
90.6263,92.338,22.7388,35.1353,32.5342,13.518,-1,-1,-1,-1,-1,-1
89.7921,91.1739,56.7482,86.395,80.1206,32.8207,-1,-1,-1,-1,-1,-1
90.854,84.1442,58.6576,85.6799,79.3344,30.0512,-1,-1,-1,-1,-1,-1
93.0016,89.2784,46.6517,71.707,66.1124,26.6778,-1,-1,-1,-1,-1,-1
91.6904,99.5707,51.6077,85.431,78.9507,35.4434,-1,-1,-1,-1,-1,-1
90.0711,91.5707,75.9108,116.142,107.653,44.3135,97.7906,113.525,-1,-1,-1,-1
86.1886,90.4568,79.5774,117.616,109.763,44.3508,100.309,115.326,-1,-1,-1,-1
91.1204,84.8802,29.1524,42.8645,39.6685,15.1649,-1,-1,-1,-1,-1,-1
93.764,91.8322,75.0514,118.37,108.966,45.2939,97.2454,115.704,-1,-1,-1,-1
91.7628,90.8473,76.0031,118.586,109.409,45.2866,97.8619,116.026,-1,-1,-1,-1
83.9434,91.9825,76.2481,112.098,105.018,42.9641,97.7402,109.602,-1,-1,-1,-1
91.0907,90.2111,74.0491,113.01,104.555,42.4786,97.4718,109.334,-1,-1,-1,-1
94.0645,91.1335,49.9513,78.529,72.2516,29.8215,-1,-1,-1,-1,-1,-1
98.112,100.918,13.6942,24.5044,22.3635,10.3039,-1,-1,-1,-1,-1,-1
93.141,93.1389,73.953,117.339,108.137,45.5499,96.0918,114.908,-1,-1,-1,-1
91.5493,92.0893,66.409,103.145,95.3461,39.5774,-1,-1,-1,-1,-1,-1
98.4076,90.9773,70.1392,114.13,104.145,43.2843,94.9943,110.096,-1,-1,-1,-1
94.5412,90.9757,69.3465,109.295,100.469,41.4348,95.112,104.442,-1,-1,-1,-1
97.2357,91.0777,73.1722,117.99,107.908,44.7907,96.49,114.741,-1,-1,-1,-1
92.7551,72.6821,65.2227,89.7143,83.0343,27.2648,-1,-1,-1,-1,-1,-1
90.8012,91.446,74.6213,114.714,106.184,43.7174,97.1197,111.783,-1,-1,-1,-1
92.4165,92.977,75.8334,119.414,110.205,46.2613,97.3028,117.228,-1,-1,-1,-1
89.8484,88.4592,60.311,90.1027,83.5518,33.2107,-1,-1,-1,-1,-1,-1
86.9281,90.2782,33.6248,52.2899,48.4598,20.4012,-1,-1,-1,-1,-1,-1
88.0617,90.5385,40.7754,61.5408,57.1904,23.3666,-1,-1,-1,-1,-1,-1
90.9524,95.6838,66.2548,105.384,97.5236,42.0148,91.2077,101.845,-1,-1,-1,-1
90.9378,90.987,69.2373,106.154,98.2389,40.2444,96.3069,99.9375,-1,-1,-1,-1
89.0758,97.5871,70.4886,112.143,104.133,45.5987,92.4235,110.394,-1,-1,-1,-1
98.8162,93.0556,31.7511,52.8845,48.2032,20.5207,-1,-1,-1,-1,-1,-1
90.8645,90.747,68.276,104.438,96.6636,39.4893,-1,-1,-1,-1,-1,-1
91.2195,91.1526,17.6122,27.0922,25.0593,10.2897,-1,-1,-1,-1,-1,-1
99.5989,88.8659,25.3084,40.8343,37.1894,15.1351,-1,-1,-1,-1,-1,-1
91.2213,96.1533,45.8899,73.4386,67.9271,29.4223,-1,-1,-1,-1,-1,-1
87.2941,92.1484,44.321,66.7418,62.1705,25.6256,-1,-1,-1,-1,-1,-1
91.1691,93.0309,53.9179,84.1086,77.8038,32.6029,-1,-1,-1,-1,-1,-1
99.1358,98.0976,65.9656,115.775,105.437,47.3223,89.7725,113.561,-1,-1,-1,-1
93.6422,90.3867,28.8577,44.9546,41.3951,16.9324,-1,-1,-1,-1,-1,-1
97.4292,68.3255,78.9183,108.321,99.7299,31.0685,-1,-1,-1,-1,-1,-1
114.548,90.1914,60.3034,115.029,101.601,43.4594,90.3234,109.132,-1,-1,-1,-1
90.6924,95.1467,31.9331,50.464,46.7223,20.0062,-1,-1,-1,-1,-1,-1
88.7171,93.9728,74.473,114.837,106.703,44.9649,96.0208,112.727,-1,-1,-1,-1
89.37,95.2091,47.6434,74.5412,69.1804,29.5708,-1,-1,-1,-1,-1,-1
95.5344,91.2483,36.2615,57.737,52.9742,21.9552,-1,-1,-1,-1,-1,-1
97.3393,91.0277,70.4134,113.881,104.098,43.2766,95.0506,109.965,-1,-1,-1,-1
98.2642,113.048,50.8592,107.275,97.8711,50.5304,76.8972,106.479,-1,-1,-1,-1
88.1364,91.769,66.7387,100.831,93.7859,38.5549,-1,-1,-1,-1,-1,-1
91.4189,92.8619,30.0175,46.8544,43.3223,18.1291,-1,-1,-1,-1,-1,-1
82.7769,90.7848,63.9516,94.9452,88.8504,36.7074,-1,-1,-1,-1,-1,-1
91.9296,92.0251,25.5838,39.8327,36.7949,15.2734,-1,-1,-1,-1,-1,-1
89.8442,94.3975,71.3608,111.355,103.258,43.7984,94.1088,108.772,-1,-1,-1,-1
90.1827,91.2993,73.8734,113.025,104.727,43.0339,96.7804,109.841,-1,-1,-1,-1
92.7375,91.9758,63.7543,99.8526,92.0974,38.267,-1,-1,-1,-1,-1,-1
88.5911,83.492,82.4504,118.256,109.93,41.1487,105.585,113.289,-1,-1,-1,-1
101.932,97.8399,28.2466,50.9853,46.163,20.7926,-1,-1,-1,-1,-1,-1
80.2917,90.5811,84.1988,119.905,112.996,45.2547,103.063,118.399,-1,-1,-1,-1
89.1491,90.3371,66.718,100.5,93.3096,37.8287,-1,-1,-1,-1,-1,-1
89.7671,92.2396,23.3609,35.9899,33.3609,13.8751,-1,-1,-1,-1,-1,-1
91.4866,89.1355,19.1173,29.03,26.8395,10.7822,-1,-1,-1,-1,-1,-1
92.2497,90.299,51.8855,80.0698,73.9036,30.168,-1,-1,-1,-1,-1,-1
91.1657,94.2048,74.9042,117.929,109.089,46.2894,96.2842,115.952,-1,-1,-1,-1
71.716,90.0474,61.2815,83.2314,79.3978,31.3518,-1,-1,-1,-1,-1,-1
87.4446,90.7422,63.5826,94.9122,88.3881,35.8856,-1,-1,-1,-1,-1,-1
120.96,93.3186,51.9641,114.7,99.7239,44.907,84.5691,109.108,-1,-1,-1,-1
93.1682,91.9036,36.2992,57.0124,52.542,21.8321,-1,-1,-1,-1,-1,-1
92.9596,89.1825,62.3453,95.7303,88.2686,35.5772,-1,-1,-1,-1,-1,-1
90.9883,107.315,58.002,103.224,95.4999,46.2087,82.2933,101.97,-1,-1,-1,-1
93.81,90.8625,71.0973,111.328,102.477,42.1563,95.7383,107.159,-1,-1,-1,-1
87.6579,90.8291,38.7235,58.9023,54.7205,22.5866,-1,-1,-1,-1,-1,-1
125.631,89.5127,12.0486,26.8753,23.1631,10.1391,-1,-1,-1,-1,-1,-1
90.7408,92.0976,34.2132,52.8164,48.8958,20.268,-1,-1,-1,-1,-1,-1
71.7568,91.1062,37.5735,53.3104,50.6395,21.1559,-1,-1,-1,-1,-1,-1
90.783,91.2646,24.2156,37.1605,34.3996,14.131,-1,-1,-1,-1,-1,-1
89.817,91.0626,78.5759,119.551,110.863,45.3609,99.5939,117.249,-1,-1,-1,-1
90.2513,89.2161,43.4228,65.4102,60.6086,24.3184,-1,-1,-1,-1,-1,-1
92.488,90.5475,49.9652,77.2454,71.2816,29.1442,-1,-1,-1,-1,-1,-1
92.3514,91.1657,66.681,103.47,95.5041,39.3044,-1,-1,-1,-1,-1,-1
83.6694,92.7686,72.4685,113.979,106.07,46.2562,93.664,112.47,-1,-1,-1,-1
89.8527,88.745,57.1602,86.2062,79.86,32.066,-1,-1,-1,-1,-1,-1
88.27,89.1559,40.9885,60.8672,56.601,22.6111,-1,-1,-1,-1,-1,-1
74.859,90.4915,20.6577,29.4526,27.8771,11.4894,-1,-1,-1,-1,-1,-1
94.0443,89.8786,54.0743,84.1609,77.4419,31.5232,-1,-1,-1,-1,-1,-1
91.0456,91.3726,63.8991,98.3311,90.981,37.4365,-1,-1,-1,-1,-1,-1
91.4539,91.8727,76.0438,117.828,108.938,45.1047,97.7819,115.346,-1,-1,-1,-1
90.7249,91.776,57.041,87.8319,81.3146,33.5869,-1,-1,-1,-1,-1,-1
89.6024,85.1395,78.5997,114.644,106.373,40.6767,103.092,109.056,-1,-1,-1,-1
90.6002,92.2578,32.4908,50.164,46.4525,19.2834,-1,-1,-1,-1,-1,-1
93.1729,91.7606,73.8659,115.889,106.801,44.3093,96.5821,112.953,-1,-1,-1,-1
91.0488,88.6403,62.0155,93.5464,86.5577,34.5517,-1,-1,-1,-1,-1,-1
90.5428,88.908,33.0643,49.7922,46.114,18.4459,-1,-1,-1,-1,-1,-1
91.5861,90.4668,53.9555,82.8021,76.5368,31.2122,-1,-1,-1,-1,-1,-1
91.4818,88.355,33.3419,50.3453,46.5486,18.5365,-1,-1,-1,-1,-1,-1
88.8443,91.5235,60.0751,91.1964,84.7027,34.8162,-1,-1,-1,-1,-1,-1
98.4181,92.3714,25.5166,42.0463,38.3607,16.1879,-1,-1,-1,-1,-1,-1
88.3453,92.0261,41.2922,65.0038,60.1735,25.6144,-1,-1,-1,-1,-1,-1
87.8354,91.796,64.5935,100.311,93.0268,39.2191,-1,-1,-1,-1,-1,-1
90.4612,93.9011,69.4112,108.415,100.42,42.4217,93.435,105.068,-1,-1,-1,-1
91.864,89.7748,60.5089,92.5722,85.5257,34.629,-1,-1,-1,-1,-1,-1
94.6854,96.5602,48.7047,80.8038,74.2311,32.5539,-1,-1,-1,-1,-1,-1
92.398,90.7161,74.3202,114.968,106.109,43.4569,97.2979,111.688,-1,-1,-1,-1
85.55,95.9215,61.581,94.0998,87.9185,37.6091,-1,-1,-1,-1,-1,-1
91.7126,91.278,74.7892,115.592,106.82,43.967,97.2892,112.649,-1,-1,-1,-1
91.6639,92.1721,75.114,116.843,107.985,44.8736,97.1182,114.291,-1,-1,-1,-1
90.1531,89.3333,71.9566,108.392,100.455,40.3465,98.1508,102.435,-1,-1,-1,-1
89.6218,91.4077,45.4912,69.2888,64.2766,26.3897,-1,-1,-1,-1,-1,-1
82.0116,106.344,73.9779,119.701,112.47,53.1304,92.5257,119.55,-1,-1,-1,-1
91.0155,91.6455,45.3497,69.9137,64.6914,26.697,-1,-1,-1,-1,-1,-1
86.3033,91.3958,63.4196,96.4879,89.7922,37.4009,-1,-1,-1,-1,-1,-1
75.3695,91.795,54.111,79.0863,74.6887,31.6723,-1,-1,-1,-1,-1,-1
90.744,91.5743,39.2369,60.3351,55.8561,23.0216,-1,-1,-1,-1,-1,-1
